id,rider_age,rider_rating,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,order_date,order_time,pickup_time,weather,traffic_density,vehicle_condition,order_type,vehicle_type,num_orders,is_festival,city,delivery_time
0xff65,33,4.6,26.88842,75.800689,27.02842,75.940689,29-03-2022,20:50,0.875,storm,jam,2,Buffet,scooter,1,No,Metropolitian,27
0x6a30,24,4.7,17.422819,78.449578,17.492819,78.519578,20-03-2022,17:35,17:40,foggy,medium,2,Snack,e_scooter,1,No,Metropolitian,25
0xc830,28,4.9,12.972793,80.249982,12.982793,80.259982,15-03-2022,10:35,10:40,clear_sky,low,1,Drinks,motorcycle,1,No,Metropolitian,18
0x21b6,27,4.4,26.921411,75.793604,27.061411,75.933604,2008.3.22,17:35,17:45,overcast,medium,1,Snack,scooter,1,X,Metropolitian,32
0x5c64,31,4.8,22.31279,73.170283,22.40279,73.260283,25.Mar.22,23:30,23:40,clear_sky,low,2,Snack,e_scooter,1,No,Metropolitian,29
0xa4ec,23,4.5,12.978453,77.643685,13.028453,77.693685,26-03-2022,17:55,18:05,high_wind,medium,2,Buffet,scooter,0,No,Metropolitian,29
0xda32,37,4.8,0,0,0.13,0.13,2022.3.20,11:35PM,11:50PM,sandstorm,low,2,Meal,e_scooter,1,X,Metropolitian,21
0x9240,21,5,21.186438,72.794115,21.316438,72.924115,02-04-2022,18:20,18:35,clear_sky,medium,0,Drinks,motorcycle,1,No,Metropolitian,25
0x1de8,,,23.359033,85.325347,23.389033,85.355347,21.Mar.22,,19:30,overcast,jam,1,Snack,scooter,0,No,Metropolitian,31
0xd08a,39,4.6,30.328174,78.049117,30.378174,78.099117,17-02-2022,0.833333333,20:10,clear_sky,jam,2,Snack,e_scooter,0,No,Urban,19
0x6699,28,4.8,26.88842,75.800689,27.02842,75.940689,2014.3.22,20:30,20:35,foggy,jam,0,Meal,motorcycle,1,No,Metropolitian,45
0x6852,19,4.5,12.98041,77.640489,13.02041,77.680489,2013.3.22,14:50,0.625,storm,high,0,Drinks,motorcycle,0,No,Metropolitian,24
0x5890,27,4.6,18.55144,73.804855,18.68144,73.934855,2.Mar.22,0.791666667,19:15,overcast,medium,0,Buffet,motorcycle,1,X,Metropolitian,32
0xa33e,37,4.8,13.027018,80.254791,13.087018,80.314791,19-03-2022,21:55,10:10 PM,high_wind,jam,2,Buffet,e_scooter,1,No,Metropolitian,25
0xc765,35,4.7,19.055831,72.833984,19.165831,72.943984,25-03-2022,23:55,24:10:00,sandstorm,low,0,Buffet,motorcycle,0,No,Urban,28
0x38b5,24,4.7,22.311844,73.165081,22.401844,73.255081,23-03-2022,20:20,20:25,overcast,jam,0,Drinks,motorcycle,1,No,Metropolitian,47
0x6f24,38,4.1,11.003669,76.976494,11.013669,76.986494,09-03-2022,0.375,9:05,high_wind,low,0,Meal,motorcycle,0,No,Metropolitian,33
0x3295,21,4.6,13.02978,80.208812,13.07978,80.258812,15-03-2022,17:15,5:30 PM,overcast,medium,0,Drinks,motorcycle,1,No,Metropolitian,25
0x11a1,36,3.8,22.651847,75.881991,22.731847,75.961991,2004.3.22,20:25,08:35PM,high_wind,jam,2,Drinks,scooter,0,No,Metropolitian,41
0x3025,23,4.8,26.905287,75.794592,26.915287,75.804592,05-04-2022,9:45,9:50,foggy,low,1,Meal,scooter,1,No,Metropolitian,19
0x3a31,25,4.9,22.751857,75.866699,22.791857,75.906699,07-03-2022,14:25,14:35,high_wind,high,1,Meal,motorcycle,1,No,Metropolitian,20
0xd587,30,4.6,22.74806,75.8934,22.81806,75.9634,02-04-2022,20:25,20:30,overcast,jam,1,Drinks,scooter,0,No,Metropolitian,39
0x1fa9,22,4.6,21.149669,72.772629,21.229669,72.852629,25-03-2022,17:10,17:15,clear_sky,medium,2,Drinks,motorcycle,0,X,Urban,10
0xa79b,,,18.563934,73.915367,18.573935,73.925367,2022.3.21,,9:05 AM,overcast,low,2,Meal,scooter,0,No,,15
0x7c5c,34,4.9,22.310329,73.169083,22.370329,73.229083,30-03-2022,21:25,21:40,foggy,jam,2,Buffet,e_scooter,1,No,Urban,27
0x0d1a,30,4.9,9.959778,76.296106,9.979778,76.316106,17-02-2022,10:40,10:45,clear_sky,low,0,Drinks,motorcycle,1,No,Urban,14
0xdab0,26,4.8,17.438263,78.397865,17.518263,78.477865,31.Mar.22,23:35,11:40 PM,sandstorm,low,1,Snack,scooter,0,No,Metropolitian,13
0x3318,27,5,22.311844,73.165081,22.401844,73.255081,10-03-2022,08:30PM,20:35,foggy,jam,2,Snack,scooter,0,No,Metropolitian,38
0x4865,28,4.6,0,0,0.01,0.01,2022.3.24,11:20,11:25 AM,storm,high,0,Snack,motorcycle,0,No,Urban,21
0x460b,30,4.5,11.025083,77.015393,11.075083,77.065393,11-03-2022,19:15,19:30,high_wind,jam,1,Meal,scooter,1,No,Urban,12
0xe82c,21,4.5,22.651847,75.881991,22.721847,75.951991,18.Mar.22,22:10,22:25,storm,low,1,Buffet,motorcycle,1,No,Metropolitian,17
0x8bc0,35,4.5,21.186608,72.794136,21.206608,72.814136,2022.3.19,11:45AM,0.5,foggy,high,1,Snack,scooter,0,X,Urban,27
0x42bf,26,4.9,13.049645,80.242268,13.069645,80.262268,2022.4.5,11:25AM,11:35,sandstorm,high,0,Drinks,motorcycle,1,No,Metropolitian,21
0x3430,34,5,0,0,0.07,0.07,14.Mar.22,23:55,24:05:00,storm,low,0,Snack,motorcycle,0,No,Metropolitian,23
0x5875,40,4.6,22.310237,73.158921,22.350237,73.198921,19-03-2022,4:55 PM,0.708333333,high_wind,medium,0,Drinks,motorcycle,0,No,Metropolitian,27
0xe43e,34,3.8,22.308096,73.167753,22.438096,73.297753,2022.4.2,19:10,19:25,storm,jam,1,Meal,scooter,1,Yes,Metropolitian,43
0xeb18,41,4.3,0,0,0.09,0.09,04-03-2022,21:50,21:55,high_wind,jam,2,Drinks,e_scooter,1,Yes,Metropolitian,43
0xce9d,35,4,13.081878,80.248519,13.141878,80.308519,2022.4.3,23:45,1,high_wind,low,0,Drinks,motorcycle,1,No,Metropolitian,33
0x71b6,23,5,11.001852,76.976268,11.091852,77.066268,2.Apr.22,6:30 PM,18:45,clear_sky,medium,1,Snack,motorcycle,0,No,Urban,11
0x3bb0,23,4.7,26.911378,75.789034,26.981378,75.859034,12.Mar.22,0.791666667,19:10,clear_sky,medium,0,Meal,motorcycle,0,No,Metropolitian,22
0xb02a,27,4.7,18.546258,73.904337,18.676258,74.034337,23.Mar.22,23:45,23:50,clear_sky,low,0,Snack,motorcycle,1,No,Metropolitian,23
0xa7cb,32,4.2,11.003681,76.975525,11.113681,77.085525,6.Mar.22,22:10,22:20,foggy,low,0,Drinks,motorcycle,1,No,Metropolitian,40
0xa89d,28,4.7,19.1813,72.836191,19.2313,72.886191,15.Mar.22,6:55 PM,19:05,sandstorm,medium,1,Snack,motorcycle,0,No,Metropolitian,23
0xaee4,25,4.9,12.935662,77.61413,12.965662,77.64413,26.Mar.22,06:10PM,18:20,storm,medium,1,Drinks,scooter,1,No,Metropolitian,20
0x679b,33,4.7,12.323978,76.627961,12.453978,76.757961,2022.3.23,21:50,21:55,sandstorm,jam,2,Snack,scooter,0,No,Metropolitian,25
0x4635,37,4.9,0,0,0.01,0.01,17-02-2022,10:55,11:05,high_wind,low,1,Meal,scooter,1,No,Metropolitian,28
0xf8e0,22,4.1,23.234631,77.401663,23.264631,77.431663,15.Feb.22,09:15PM,9:20 PM,clear_sky,jam,0,Meal,motorcycle,1,No,Metropolitian,43
0x355a,32,4,21.17106,72.789292,21.23106,72.849292,2022.3.1,20:15,20:20,high_wind,jam,2,Snack,scooter,1,X,Metropolitian,33
0xf0b1,21,4.8,22.308096,73.167753,22.398096,73.257753,6.Mar.22,11:50 PM,1,overcast,low,0,Meal,motorcycle,1,No,Metropolitian,21
0x467a,25,4.9,17.426228,78.407495,17.466228,78.447495,2009.3.22,12:35,12:40,sandstorm,high,2,Buffet,scooter,1,No,Urban,13
0xfee9,22,5,15.585658,73.743606,15.665658,73.823606,12.Feb.22,21:25,21:40,overcast,jam,2,Buffet,scooter,1,No,Metropolitian,40
0xedb7,29,4.9,19.055831,72.833984,19.135831,72.913984,16-03-2022,22:20,22:25,sandstorm,low,1,Drinks,scooter,1,No,Metropolitian,18
0xb82a,26,4.7,26.892312,75.806896,26.952313,75.866896,15-03-2022,22:55,23:10,high_wind,low,1,Snack,motorcycle,1,X,Metropolitian,13
0xcae5,34,4.1,12.975996,80.221898,13.065996,80.311898,23-03-2022,18:35,18:40,overcast,medium,1,Drinks,scooter,1,No,Metropolitian,33
0x4f36,35,4.7,9.966783,76.242981,10.036783,76.312981,18.Feb.22,17:10,17:25,storm,medium,1,Meal,motorcycle,1,X,Metropolitian,25
0x4f6f,25,4.7,12.311072,76.654878,12.361072,76.704878,2022.3.26,21:30,9:35 PM,storm,jam,1,Meal,motorcycle,0,No,Urban,10
0x2bfb,31,4.5,23.214459,77.434976,23.244459,77.464976,2022.2.15,21:55,22:10,clear_sky,jam,1,Buffet,scooter,1,No,Metropolitian,22
0x3622,37,4.8,18.554382,73.798206,18.584382,73.828206,01-03-2022,18:30,18:45,foggy,medium,0,Meal,motorcycle,1,No,Metropolitian,31
0x6d32,25,4.2,18.546258,73.904337,18.616258,73.974337,2022.3.25,17:25,05:30PM,foggy,medium,2,Meal,scooter,1,No,Metropolitian,34
0x27e7,37,4.6,21.186608,72.794136,21.246608,72.854136,30-03-2022,0.833333333,20:15,clear_sky,jam,1,Drinks,motorcycle,1,No,Urban,17
0xbda9,25,4.9,22.31279,73.170283,22.37279,73.230283,2017.3.22,1,24:10:00,overcast,low,0,Buffet,motorcycle,1,No,Metropolitian,15
0xa70e,34,4.7,0,0,0.11,0.11,12.Feb.22,21:50,0.916666667,clear_sky,jam,0,Drinks,motorcycle,1,No,Metropolitian,29
0x9754,33,4.2,23.359033,85.325347,23.379033,85.345347,2022.4.3,8:30,8:40 AM,sandstorm,low,0,Buffet,motorcycle,0,No,Urban,24
0x7912,24,4.6,22.651847,75.881991,22.721847,75.951991,14-03-2022,22:50,0.958333333,foggy,low,2,Snack,scooter,1,No,Metropolitian,27
0x459f,37,4.7,22.307898,73.167788,22.357898,73.217788,3.Mar.22,17:45,17:55,clear_sky,medium,2,Drinks,motorcycle,0,No,Urban,19
0x5c56,21,4.8,22.308096,73.167753,22.368096,73.227753,21-03-2022,11:25PM,11:30PM,clear_sky,low,2,Drinks,scooter,1,No,Urban,19
0x9e2b,,,19.176269,72.836721,19.186269,72.846721,3.Apr.22,,10:55,overcast,low,1,Drinks,scooter,1,No,Metropolitian,18
0x1484,20,4.9,17.422819,78.449578,17.432819,78.459578,15-03-2022,09:40AM,09:45AM,overcast,low,1,Meal,scooter,1,No,Urban,16
0xb281,27,4.9,13.02978,80.208812,13.07978,80.258812,21.Mar.22,21:50,22:05,overcast,jam,2,Drinks,motorcycle,0,X,Metropolitian,25
0xb599,25,4.5,0,0,0.05,0.05,2022.3.3,05:45PM,17:55,foggy,medium,1,Meal,motorcycle,1,No,Metropolitian,15
0x4622,35,4.8,12.310972,76.659264,12.340972,76.689264,2022.3.28,19:50,19:55,sandstorm,jam,1,Meal,motorcycle,1,No,Metropolitian,27
0x7b43,21,4.6,0,0,0.07,0.07,16-02-2022,21:55,10:10 PM,foggy,jam,0,Meal,motorcycle,0,y,Urban,49
0x6355,29,4.8,22.728163,75.884212,22.738163,75.894212,2022.3.3,10:30,10:35,foggy,low,1,Meal,motorcycle,1,No,Metropolitian,18
0x506c,25,4.6,30.340722,78.060221,30.350722,78.070221,17.Feb.22,11:45,11:55,storm,high,2,Meal,e_scooter,1,No,Metropolitian,17
0x993a,38,4.8,18.554382,73.798206,18.594382,73.838206,24.Mar.22,12:45,12:50,sandstorm,high,2,Buffet,scooter,1,No,Metropolitian,29
0x823c,40,4.7,12.323194,76.630583,12.383194,76.690583,05-03-2022,10:25 PM,22:35,overcast,low,1,Snack,motorcycle,,No,Metropolitian,19
0x513e,36,4.7,13.081878,80.248519,13.211878,80.378519,2022.3.20,10:20PM,10:35 PM,sandstorm,low,0,Meal,motorcycle,,No,Urban,24
0xbfec,28,4.7,22.551084,88.354127,22.641084,88.444127,2022.2.18,9:45 PM,21:50,clear_sky,jam,0,Snack,motorcycle,1,No,Metropolitian,20
0x04e6,24,5,13.091809,80.219104,13.161809,80.289104,18.Mar.22,21:20,9:35 PM,foggy,jam,0,Drinks,motorcycle,1,No,Metropolitian,41
0x78b5,36,3.5,11.006686,76.951736,11.076686,77.021736,2022.3.29,9:20 PM,09:35PM,sandstorm,jam,1,Buffet,scooter,1,No,Metropolitian,41
0x08df,36,4.6,18.55144,73.804855,18.61144,73.864855,15-03-2022,9:55 PM,22:05,sandstorm,jam,1,Snack,scooter,1,X,Metropolitian,34
0xdd5b,34,4.9,13.081878,80.248519,13.211878,80.378519,2022.3.10,7:45 PM,07:50PM,overcast,jam,0,Drinks,motorcycle,2,No,Metropolitian,43
0xdbd2,24,5,18.593481,73.785901,18.633481,73.825901,15.Mar.22,4:25 PM,16:30,clear_sky,medium,1,Drinks,motorcycle,1,,Metropolitian,10
0xa03e,32,4.7,18.53408,73.89852,18.62408,73.98852,20.Mar.22,7:20 PM,19:35,clear_sky,jam,2,Buffet,motorcycle,1,No,Metropolitian,21
0x6e8e,35,4.7,19.1093,72.825451,19.1693,72.885451,2022.3.13,20:55,0.875,sandstorm,jam,1,Buffet,scooter,1,No,Metropolitian,26
0x97ba,29,4.4,18.546947,73.900626,18.636947,73.990626,29-03-2022,20:15,20:25,overcast,jam,1,Drinks,scooter,1,X,Metropolitian,46
0xd4fd,,,12.352058,76.60665,12.402058,76.65665,2022.4.3,,19:20,,,3,Snack,scooter,0,No,Metropolitian,27
0xf0a6,20,4.5,19.091458,72.827808,19.151458,72.887808,2028.3.22,19:30,19:35,sandstorm,jam,1,Buffet,scooter,1,No,Urban,25
0x4d35,28,4.5,13.029198,77.570997,13.119198,77.660997,02-03-2022,23:40,23:45,overcast,low,0,Drinks,motorcycle,1,No,Metropolitian,23
0x5f11,36,4.5,11.001753,76.986241,11.061753,77.046241,30.Mar.22,18:40,06:50PM,high_wind,medium,0,Snack,motorcycle,1,No,Urban,25
0x75ff,23,4.7,0,0,0.08,0.08,2.Apr.22,20:20,20:35,high_wind,jam,0,Snack,motorcycle,1,No,Metropolitian,29
0x7ef4,33,4.8,17.455894,78.375467,17.505894,78.425467,2022.3.1,22:10,22:25,storm,low,1,Snack,motorcycle,1,No,Metropolitian,29
0x2cb6,36,4.4,19.121999,72.908493,19.201999,72.988493,2002.4.22,17:45,17:55,high_wind,medium,2,Buffet,e_scooter,1,No,Metropolitian,35
0x7a3c,26,5,19.221315,72.862381,19.261315,72.902381,5.Apr.22,12:20,12:30,clear_sky,high,1,Buffet,scooter,0,X,Urban,13
0x4fa0,37,4.8,19.12663,72.829976,19.14663,72.849976,2022.3.24,11:20,11:35,clear_sky,high,1,Buffet,scooter,1,No,Metropolitian,19
0x2435,20,4.6,12.934179,77.615797,12.974179,77.655797,24.Mar.22,15:50,4:05 PM,overcast,medium,0,Drinks,motorcycle,1,No,Urban,23
0xea60,31,4.3,19.12663,72.829976,19.19663,72.899976,2022.3.10,19:35,19:40,clear_sky,jam,2,Buffet,motorcycle,1,X,Urban,31
0xbc0c,19,4.9,23.371292,85.327872,23.481292,85.437872,12.Mar.22,10:50PM,11:05 PM,foggy,low,1,Drinks,motorcycle,0,No,Metropolitian,24
0x7d73,24,4.6,13.064181,80.236442,13.104181,80.276442,2022.3.13,15:35,15:50,high_wind,medium,0,Buffet,motorcycle,1,No,Urban,22
0xa183,29,4.5,22.310329,73.169083,22.440329,73.299083,04-03-2022,5:20 PM,17:35,high_wind,medium,2,Meal,scooter,1,No,Urban,27
0x091c,35,4.8,19.120083,72.907385,19.170083,72.957385,01-03-2022,17:10,17:20,clear_sky,medium,1,Drinks,scooter,1,No,Metropolitian,21
0xb126,29,4.8,26.846156,75.8023,26.896156,75.8523,2022.3.17,8:30 PM,20:40,sandstorm,jam,0,Buffet,motorcycle,0,No,Metropolitian,30
0x4357,32,4.8,10.994136,76.963303,11.044136,77.013303,24.Mar.22,20:20,20:35,storm,jam,1,Snack,scooter,1,No,Metropolitian,29
0x750f,32,4.6,18.51421,73.838429,18.64421,73.968429,29-03-2022,17:15,17:20,overcast,medium,0,Snack,motorcycle,2,No,Metropolitian,42
0x295c,26,4.9,22.722634,75.886959,22.832634,75.996959,2022.3.14,11:15 PM,11:30PM,high_wind,low,0,Snack,motorcycle,1,No,Metropolitian,15
0x0794,20,4.6,18.546258,73.904337,18.566258,73.924337,2022.3.9,10:25 AM,10:35AM,overcast,low,2,Snack,scooter,0,No,Metropolitian,17
0x4fc1,37,4.9,11.016298,76.972076,11.076298,77.032076,30-03-2022,21:55,22:05,overcast,jam,1,Buffet,scooter,1,No,Metropolitian,36
0x7ecb,35,4.6,26.913483,75.803139,27.003483,75.893139,31-03-2022,0.958333333,23:15,clear_sky,low,2,Meal,scooter,1,No,Metropolitian,28
0xdf49,32,4.8,26.846156,75.8023,26.866156,75.8223,15.Mar.22,8:55,9:05 AM,sandstorm,low,1,Snack,scooter,0,X,Metropolitian,22
0x2e5f,26,4.8,26.846156,75.8023,26.986156,75.9423,2022.3.6,22:20,10:35 PM,sandstorm,low,0,Snack,motorcycle,1,No,,19
0x8858,24,4.8,12.986047,80.218114,13.066047,80.298114,02-04-2022,18:50,0.791666667,clear_sky,medium,0,Meal,motorcycle,0,No,Metropolitian,16
0x8e90,34,4.9,12.98041,77.640489,13.03041,77.690489,21-03-2022,17:50,17:55,overcast,medium,1,Drinks,scooter,0,No,Metropolitian,15
0xa108,38,4.7,18.520016,73.830547,18.550016,73.860547,28-03-2022,21:35,21:50,overcast,jam,0,Meal,motorcycle,1,No,Metropolitian,31
0x7986,26,5,26.911927,75.797282,27.051927,75.937282,27-03-2022,17:50,17:55,overcast,medium,0,Meal,motorcycle,1,No,Metropolitian,41
0x0d2f,19,4.8,11.006686,76.951736,11.036686,76.981736,03-03-2022,23:20,23:35,storm,low,2,Snack,motorcycle,0,No,Urban,15
0x3e3c,30,4.6,17.451976,78.385883,17.511976,78.445883,19.Mar.22,21:20,9:25 PM,foggy,jam,2,Buffet,scooter,2,No,Metropolitian,33
0xf06b,25,4.5,23.264015,77.408236,23.374015,77.518236,16-02-2022,23:50,11:55 PM,sandstorm,low,0,Snack,motorcycle,0,No,Metropolitian,17
0xb17b,36,4.4,19.121999,72.908493,19.171999,72.958493,26.Mar.22,23:20,23:30,high_wind,low,0,Buffet,motorcycle,1,No,Metropolitian,24
0xf197,37,4.6,18.563934,73.915367,18.573935,73.925367,26-03-2022,9:55,10:10,storm,low,1,Snack,scooter,1,X,Urban,21
0xd9ca,23,4.9,23.351058,85.325731,23.411058,85.385731,7.Mar.22,20:15,20:25,clear_sky,jam,1,Snack,scooter,1,No,Metropolitian,19
0xa762,38,4.3,18.569156,73.774723,18.619156,73.824723,01-03-2022,21:10,9:20 PM,storm,jam,0,Drinks,motorcycle,1,No,Metropolitian,37
0xef19,23,4.6,18.539299,73.897902,18.589299,73.947902,01-04-2022,21:35,21:45,high_wind,jam,1,Snack,motorcycle,1,No,Metropolitian,25
0x1f0b,29,5,11.001753,76.986241,11.131753,77.116241,2022.3.12,11:15PM,11:30 PM,high_wind,low,1,Buffet,motorcycle,1,No,Urban,12
0xf2bc,34,4.9,0,0,0.06,0.06,2022.2.13,22:50,0.958333333,high_wind,low,1,Drinks,scooter,1,No,Metropolitian,26
0x959b,37,4,26.913483,75.803139,27.023483,75.913139,2006.4.22,23:20,11:30PM,foggy,low,0,Buffet,motorcycle,1,No,Metropolitian,44
0x31ba,37,4.9,13.029198,77.570997,13.039198,77.580997,01-04-2022,08:50AM,09:05AM,sandstorm,low,2,Buffet,scooter,0,No,Metropolitian,21
0x30d6,36,4.2,18.636215,73.751081,18.746215,73.861081,12-03-2022,21:55,22:05,clear_sky,jam,0,Meal,motorcycle,1,No,Metropolitian,36
0x1a5e,29,4.7,12.98041,77.640489,13.09041,77.750489,04-03-2022,19:30,07:35PM,high_wind,jam,1,Drinks,motorcycle,1,No,Metropolitian,24
0x3222,28,4.3,18.533811,73.899315,18.553811,73.919315,2026.3.22,9:10,9:20,high_wind,low,0,Meal,motorcycle,1,No,Metropolitian,27
0xbad8,25,4.6,12.979166,77.640709,13.059166,77.720709,12-03-2022,19:40,19:45,sandstorm,jam,1,Meal,motorcycle,0,No,Metropolitian,20
0x47c6,32,4.8,26.482581,80.315628,26.552581,80.385628,14.Feb.22,0.875,09:10PM,clear_sky,jam,2,Meal,scooter,1,X,Metropolitian,25
0xdafa,29,4.8,26.911378,75.789034,26.941378,75.819034,15-03-2022,19:30,19:40,high_wind,jam,2,Drinks,motorcycle,1,No,Metropolitian,25
0xb02d,40,5,11.016298,76.972076,11.026298,76.982076,2022.4.3,8:40,8:45,high_wind,low,1,Buffet,scooter,1,No,Metropolitian,22
0x89f0,22,4.6,12.310972,76.659264,12.380972,76.729264,2022.3.18,21:45,21:55,overcast,jam,1,Meal,scooter,1,No,Metropolitian,42
0x39cf,19,4.9,0,0,0.05,0.05,13-03-2022,22:45,22:50,clear_sky,low,1,Buffet,scooter,1,X,Urban,16
0xb94f,34,4.4,0,0,0.04,0.04,2022.2.17,14:45,0.625,sandstorm,high,2,Drinks,motorcycle,1,No,Metropolitian,34
0x1918,24,4.7,22.751857,75.866699,22.831857,75.946699,25-03-2022,21:30,21:45,high_wind,jam,0,Meal,motorcycle,0,No,Metropolitian,34
0x2aef,39,4.8,0,0,0.01,0.01,5.Apr.22,9:15,9:25,foggy,low,0,Meal,motorcycle,1,X,Urban,20
0x3363,19,4.8,21.149569,72.772697,21.239569,72.862697,2022.3.14,23:25,11:30PM,sandstorm,low,0,Drinks,motorcycle,,No,Metropolitian,18
0x7d34,34,5,22.310329,73.169083,22.340329,73.199083,30.Mar.22,8:35 PM,20:40,clear_sky,jam,0,Meal,motorcycle,1,No,Urban,25
0x80a9,38,4,26.921411,75.793604,26.971411,75.843604,2028.3.22,22:10,10:15PM,storm,low,0,Drinks,motorcycle,1,No,Metropolitian,33
0x6dbd,22,4.6,21.149834,72.778666,21.169834,72.798666,26-03-2022,0.5,12:15PM,high_wind,high,1,Buffet,motorcycle,1,X,Metropolitian,10
0x6b2d,22,4.8,13.064181,80.236442,13.074181,80.246442,5.Apr.22,08:45AM,8:50 AM,clear_sky,low,1,Snack,motorcycle,1,No,Urban,20
0x588e,33,4.8,19.065838,72.832658,19.105838,72.872658,03-04-2022,15:45,15:55,clear_sky,medium,2,Snack,scooter,1,X,Metropolitian,18
0x5ebe,21,4.9,17.424114,78.347554,17.494114,78.417554,2022.3.2,19:35,19:50,high_wind,jam,2,Snack,e_scooter,0,X,Metropolitian,19
0xb562,21,4.6,18.554382,73.798206,18.614382,73.858206,2005.4.22,21:15,21:30,storm,jam,0,Snack,motorcycle,,No,Metropolitian,16
0x450c,26,4.9,18.593481,73.785901,18.683481,73.875901,2002.4.22,08:25PM,8:40 PM,foggy,jam,2,Meal,scooter,1,X,Metropolitian,32
0xd2c5,23,4.9,12.297954,76.665169,12.317954,76.685169,28.Mar.22,0.458333333,11:10,clear_sky,low,1,Meal,motorcycle,1,No,Metropolitian,19
0xf0e8,24,4.7,22.751234,75.88949,22.761234,75.89949,26.Mar.22,8:55,0.375,clear_sky,low,1,Meal,motorcycle,1,No,Metropolitian,15
0xbfa4,31,4.3,23.359033,85.325347,23.489033,85.455347,04-04-2022,20:55,21:05,overcast,jam,2,Meal,motorcycle,2,No,Metropolitian,45
0x8c83,35,4.8,18.592718,73.773572,18.722718,73.903572,04-04-2022,23:35,23:45,sandstorm,low,0,Drinks,motorcycle,1,No,Urban,22
0x0681,32,4.8,22.31279,73.170283,22.42279,73.280283,6.Apr.22,10:40 PM,10:55 PM,overcast,low,1,Snack,scooter,0,No,Urban,25
0x486e,25,5,27.160934,78.044095,27.240934,78.124095,14-02-2022,18:10,18:25,clear_sky,medium,2,Meal,e_scooter,1,X,Metropolitian,16
0x9be8,32,4.8,22.753659,75.903365,22.773659,75.923365,11-03-2022,11:10,11:15,storm,high,1,Snack,motorcycle,1,No,Metropolitian,26
0x8d44,38,4.9,23.369746,85.33982,23.379746,85.34982,2022.3.26,8:35,8:45,foggy,low,2,Buffet,motorcycle,0,X,Urban,18
0xcd1c,29,4.7,21.149669,72.772629,21.169669,72.792629,07-03-2022,10:50,10:55 AM,clear_sky,low,2,Buffet,e_scooter,0,No,Metropolitian,12
0x4606,39,4.7,23.369746,85.33982,23.429746,85.39982,24-03-2022,22:25,22:35,overcast,low,0,Snack,motorcycle,1,No,,20
0x2f8a,33,4.4,0,0,0.07,0.07,02-03-2022,19:55,0.833333333,storm,jam,1,Buffet,scooter,1,No,Metropolitian,40
0xf68c,23,4.9,12.299524,76.64262,12.369524,76.71262,2022.3.4,21:15,09:30PM,clear_sky,jam,2,Snack,scooter,1,No,Urban,19
0xa151,33,4.1,12.934179,77.615797,12.944179,77.625797,3.Apr.22,10:50,11:05,high_wind,low,0,Buffet,motorcycle,1,No,Metropolitian,32
0x1f9b,31,4.8,12.98041,77.640489,13.04041,77.700489,2011.3.22,0.958333333,23:15,clear_sky,low,0,Drinks,motorcycle,1,No,Metropolitian,23
0xa731,33,4.7,13.086438,80.220672,13.126439,80.260672,2022.3.1,15:40,3:50 PM,storm,medium,2,Drinks,motorcycle,1,No,Metropolitian,27
0xabb0,29,4.4,26.913726,75.75282,27.053726,75.89282,2022.3.18,18:45,6:50 PM,foggy,medium,2,Drinks,e_scooter,0,No,Metropolitian,37
0x18d2,21,4.9,12.986047,80.218114,13.046047,80.278114,05-04-2022,20:30,20:40,clear_sky,jam,1,Buffet,motorcycle,0,No,Metropolitian,18
0xeed7,32,4.2,13.026286,80.275235,13.156286,80.405235,25.Mar.22,07:40PM,19:45,overcast,jam,1,Buffet,motorcycle,1,X,Urban,47
0x6a22,,,11.010375,76.95295,11.080375,77.02295,2022.4.4,,1,clear_sky,low,2,Drinks,scooter,1,No,Metropolitian,29
0xd9a3,33,4.1,11.010375,76.95295,11.030375,76.97295,15.Mar.22,8:30,8:40 AM,high_wind,low,0,Meal,motorcycle,1,X,Metropolitian,33
0xbb05,33,4.7,23.333017,85.3172,23.383017,85.3672,28-03-2022,1,24:15:00,clear_sky,low,2,Meal,scooter,1,No,Urban,13
0xfdca,41,4.9,18.536562,73.896485,18.586562,73.946485,30-03-2022,7:25 PM,19:35,high_wind,jam,0,Snack,motorcycle,1,No,Metropolitian,39
0x373f,23,4.6,18.516216,73.842527,18.536216,73.862527,19-03-2022,8:45,8:50,clear_sky,low,0,Snack,motorcycle,0,No,Urban,13
0x6216,22,4.7,17.45971,78.368855,17.58971,78.498855,04-03-2022,11:25PM,11:35 PM,overcast,low,1,Drinks,motorcycle,1,No,Metropolitian,23
0xe569,25,4.6,13.045479,80.23311,13.135479,80.32311,2022.3.27,17:50,5:55 PM,foggy,medium,1,Drinks,motorcycle,1,No,Urban,27
0x83a4,26,4.6,12.933284,77.615428,12.983284,77.665428,05-04-2022,18:45,18:50,high_wind,medium,2,Meal,motorcycle,1,X,Urban,28
0x2b9a,27,4.5,17.429585,78.392621,17.449585,78.412621,09-03-2022,10:50,10:55,sandstorm,low,2,Buffet,scooter,1,No,Metropolitian,16
0xc738,38,4.7,22.31279,73.170283,22.35279,73.210283,2022.3.26,3:50 PM,15:55,foggy,medium,2,Snack,e_scooter,0,No,Urban,15
0x4900,32,4.9,12.326356,76.619103,12.366356,76.659103,17-03-2022,16:20,16:35,foggy,medium,1,Buffet,scooter,1,No,Metropolitian,15
